eventTime,eventLat,eventLon,eventDepths,eventMag,magUnit,eventDescrp
2013-09-01T09:07:22.930000Z,7.88,125.457,29.0,4.2,mb,"MINDANAO, PHILIPPINES"
2013-07-21T22:55:01.310000Z,14.3762,-93.2049,24.6,4.2,mb,"NEAR COAST OF CHIAPAS, MEXICO"
2013-07-21T07:28:49.280000Z,-41.655,174.3333,14.2,4.2,mb,"COOK STRAIT, NEW ZEALAND"
2013-07-21T18:32:26.180000Z,-41.6555,174.3304,20.3,4.2,mb,"COOK STRAIT, NEW ZEALAND"
2013-09-01T18:35:29.010000Z,-16.8031,-174.3631,0.0,4.2,mb,TONGA ISLANDS
2013-09-01T19:49:31.030000Z,1.1689,126.8113,72.0,4.2,mb,NORTHERN MOLUCCA SEA
2013-07-21T18:10:06.840000Z,-41.5457,174.3282,10.7,4.2,mb,"COOK STRAIT, NEW ZEALAND"
2013-09-01T20:52:12.330000Z,-26.8434,-70.7458,26.5,4.2,mb,NEAR COAST OF NORTHERN CHILE
2013-09-01T22:19:00.490000Z,22.7044,143.7017,35.0,4.2,mb,"VOLCANO ISLANDS, JAPAN REGION"
2013-09-01T23:30:22.980000Z,52.3656,160.9143,9.0,4.2,mb,OFF EAST COAST OF KAMCHATKA
2013-09-02T00:19:07.720000Z,17.5725,-94.3254,176.2,4.2,mb,"CHIAPAS, MEXICO"
2013-07-21T09:52:55.070000Z,37.3855,141.83,30.3,4.2,mb,"NEAR EAST COAST OF HONSHU, JAPAN"
2013-09-02T16:34:01.030000Z,36.7393,30.3152,44.7,4.2,Ml,TURKEY
2013-07-21T08:01:35.940000Z,-26.6494,178.2449,650.0,4.2,mb,SOUTH OF FIJI ISLANDS
2013-07-19T04:59:39.660000Z,12.5827,143.7475,27.0,4.2,mb,SOUTH OF MARIANA ISLANDS
2013-09-05T14:55:37.300000Z,10.393,-86.364,5.0,4.2,MW,OFF COAST OF COSTA RICA
2013-09-12T03:17:30.520000Z,36.5053,70.5654,204.0,4.2,mb,"HINDU KUSH REGION, AFGHANISTAN"
2013-09-09T18:03:54.390000Z,-28.775,-70.7386,101.0,4.2,MW,CENTRAL CHILE
2013-09-08T18:56:05.470000Z,-4.8615,149.0669,10.0,4.2,mb,BISMARCK SEA
2013-07-16T15:47:53.470000Z,37.7032,143.6992,35.0,4.2,mb,"OFF EAST COAST OF HONSHU, JAPAN"
2013-09-08T22:45:12.710000Z,-58.6993,-26.5143,172.0,4.2,mb,SOUTH SANDWICH ISLANDS REGION
2013-07-16T12:06:40.510000Z,30.1408,92.0443,10.0,4.2,mb,XIZANG
2013-07-16T07:37:51.180000Z,-26.7329,-65.1556,10.0,4.2,mb,"TUCUMAN PROVINCE, ARGENTINA"
2013-07-16T05:14:14.180000Z,-32.6894,-176.1176,35.0,4.2,mb,SOUTH OF KERMADEC ISLANDS
2013-07-16T05:07:08.740000Z,9.7819,57.1154,13.0,4.2,mb,CARLSBERG RIDGE
2013-09-09T06:40:43.760000Z,-46.4109,166.2845,12.0,4.2,ML,"OFF W. COAST OF S. ISLAND, N.Z."
2013-09-09T09:16:06.620000Z,14.6361,-92.2594,82.4,4.2,mb,"NEAR COAST OF CHIAPAS, MEXICO"
2013-09-09T13:47:46.370000Z,-14.2033,-72.8954,86.0,4.2,mb,CENTRAL PERU
2013-09-09T17:17:06.920000Z,-8.4775,123.9668,200.0,4.2,mb,"FLORES REGION, INDONESIA"
2013-09-09T21:31:09.440000Z,-34.0452,58.1912,22.0,4.2,mb,SOUTH INDIAN OCEAN
2013-09-08T13:22:12.810000Z,45.6066,22.8462,13.7,4.2,mb,ROMANIA
2013-09-10T00:50:55.000000Z,14.184,-91.9975,51.1,4.2,MD,GUATEMALA
2013-09-10T10:29:53.350000Z,-6.1999,105.363,43.6,4.2,mb,"SUNDA STRAIT, INDONESIA"
2013-09-10T21:44:13.700000Z,25.83,140.97,44.0,4.2,None,"VOLCANO ISLANDS, JAPAN REGION"
2013-07-15T14:44:05.700000Z,11.99,-87.213,26.2,4.2,ML,NEAR COAST OF NICARAGUA
2013-09-11T00:49:19.310000Z,67.4885,-149.4673,10.1,4.2,ML,NORTHERN ALASKA
2013-09-11T02:16:17.840000Z,26.7594,144.1125,35.0,4.2,mb,"BONIN ISLANDS, JAPAN REGION"
2013-09-11T03:15:20.020000Z,27.7118,-105.6201,23.8,4.2,mb,NORTHERN MEXICO
2013-07-15T13:43:42.430000Z,14.535,122.675,84.0,4.2,mb,"LUZON, PHILIPPINES"
2013-07-15T12:54:40.150000Z,-6.1563,147.577,35.0,4.2,mb,"EASTERN NEW GUINEA REG., P.N.G."
2013-09-11T11:29:35.600000Z,-1.75,139.28,34.0,4.2,MLv,NEAR NORTH COAST OF IRIAN JAYA
2013-09-11T14:55:49.880000Z,28.1326,-105.659,10.0,4.2,mb,"CHIHUAHUA, MEXICO"
2013-09-08T16:09:53.310000Z,-13.2971,167.4792,0.0,4.2,mb,VANUATU ISLANDS
2013-09-08T05:54:04.460000Z,28.2219,99.4114,10.0,4.2,mb,"YUNNAN, CHINA"
2013-09-05T15:03:15.280000Z,-21.0879,-68.8849,129.9,4.2,mb,CHILE-BOLIVIA BORDER REGION
2013-09-07T03:32:20.920000Z,6.285,124.614,13.0,4.2,mb,"MINDANAO, PHILIPPINES"
2013-07-19T02:02:11.680000Z,-31.6146,-179.2298,250.0,4.2,mb,KERMADEC ISLANDS REGION
2013-09-06T00:00:10.780000Z,52.5455,-167.9885,31.0,4.2,mb,"FOX ISLANDS, ALEUTIAN ISLANDS"
2013-09-06T00:19:24.100000Z,10.306,-86.296,20.0,4.2,MW,OFF COAST OF COSTA RICA
2013-09-06T04:42:01.920000Z,26.5271,144.2493,31.0,4.2,mb,"BONIN ISLANDS, JAPAN REGION"
2013-09-06T09:34:17.800000Z,27.6764,-105.6211,13.4,4.2,Md,NORTHERN MEXICO
2013-09-06T10:08:02.120000Z,51.4725,-174.7478,17.9,4.2,mb,"ANDREANOF ISLANDS, ALEUTIAN IS."
2013-07-18T07:15:48.190000Z,12.6356,143.8032,27.0,4.2,mb,SOUTH OF MARIANA ISLANDS
2013-07-18T06:43:34.160000Z,-10.7413,165.7793,0.0,4.2,mb,SANTA CRUZ ISLANDS
2013-09-06T10:30:01.810000Z,-7.6102,130.1984,27.0,4.2,mb,"TANIMBAR ISLANDS REG., INDONESIA"
2013-09-06T17:29:09.330000Z,51.4149,-174.2272,28.1,4.2,mb,"ANDREANOF ISLANDS, ALEUTIAN IS."
2013-09-06T23:30:48.000000Z,36.38,77.98,117.0,4.2,mB,KASHMIR-XINJIANG BORDER REGION
2013-07-17T12:33:47.070000Z,20.9924,-94.759,10.0,4.2,mb,BAY OF CAMPECHE
2013-09-08T04:07:23.470000Z,11.759,125.274,16.0,4.2,mb,"SAMAR, PHILIPPINES"
2013-09-07T08:25:07.150000Z,-7.3118,144.1696,35.0,4.2,mb,"NEAR S COAST OF NEW GUINEA, PNG."
2013-07-17T11:55:30.480000Z,26.5674,57.882,27.0,4.2,mb,SOUTHERN IRAN
2013-09-07T09:34:59.550000Z,16.221,121.86,23.0,4.2,mb,"LUZON, PHILIPPINES"
2013-07-17T11:32:03.660000Z,35.4203,136.8768,43.5,4.2,mb,"WESTERN HONSHU, JAPAN"
2013-09-07T09:57:53.910000Z,-17.6259,-178.7938,539.0,4.2,mb,FIJI ISLANDS REGION
2013-09-07T20:05:58.170000Z,6.272,124.42,12.0,4.2,mb,"MINDANAO, PHILIPPINES"
2013-07-17T10:45:50.190000Z,-0.5055,127.1158,100.0,4.2,mb,"HALMAHERA, INDONESIA"
2013-09-07T20:53:40.810000Z,11.15,124.704,5.0,4.2,mb,"LEYTE, PHILIPPINES"
2013-07-17T07:25:43.900000Z,-61.1878,-22.8316,10.0,4.2,mb,SOUTH SANDWICH ISLANDS REGION
2013-07-17T06:36:20.010000Z,69.2127,-144.6305,10.0,4.2,MW,NORTHERN ALASKA
2013-09-08T01:19:43.420000Z,-30.7997,-178.1418,46.0,4.2,mb,"KERMADEC ISLANDS, NEW ZEALAND"
2013-11-10T21:24:21.520000Z,38.2834,144.6828,29.0,4.2,mb,"OFF EAST COAST OF HONSHU, JAPAN"
2013-08-07T00:57:00.240000Z,-20.6196,-178.5913,587.0,4.2,mb,FIJI ISLANDS REGION
2013-12-03T16:15:57.040000Z,3.282,125.8438,35.0,4.2,mb,"TALAUD ISLANDS, INDONESIA"
2013-11-20T16:58:35.900000Z,47.0,142.46,10.0,4.2,mb,"SAKHALIN, RUSSIA"
2013-11-20T12:52:46.150000Z,27.9179,-111.9424,10.0,4.2,mb,GULF OF CALIFORNIA
2013-05-07T22:16:30.400000Z,-30.223,-67.742,10.3,4.2,MW,"SAN JUAN PROVINCE, ARGENTINA"
2013-05-08T00:46:04.970000Z,47.8466,141.3779,10.0,4.2,mb,"SAKHALIN, RUSSIA"
2013-05-25T21:41:04.330000Z,53.5699,153.5616,540.9,4.2,mb,SEA OF OKHOTSK
2013-12-22T10:06:36.930000Z,43.3693,12.4892,9.3,4.2,mb,CENTRAL ITALY
2013-12-22T09:49:35.960000Z,19.9293,-75.8786,27.2,4.2,mb,CUBA REGION
2013-12-11T08:23:32.310000Z,-30.8116,-178.1767,35.0,4.2,mb,"KERMADEC ISLANDS, NEW ZEALAND"
2013-12-11T06:57:52.830000Z,4.0016,95.7726,51.0,4.2,mb,"NORTHERN SUMATRA, INDONESIA"
2013-05-08T07:28:35.920000Z,19.0302,145.4963,214.0,4.2,mb,MARIANA ISLANDS
2013-11-20T17:48:29.950000Z,-20.3387,-179.6578,500.0,4.2,mb,FIJI ISLANDS REGION
2013-05-25T14:05:27.090000Z,-18.051,-178.5587,650.0,4.2,mb,FIJI ISLANDS REGION
2013-05-25T12:56:39.520000Z,40.7589,73.0973,10.0,4.2,mb,KYRGYZSTAN
2013-11-20T18:29:36.940000Z,12.8962,-88.6285,69.1,4.2,mb,OFF COAST OF CENTRAL AMERICA
2013-12-22T08:47:45.140000Z,36.0414,77.1985,0.0,4.2,mb,KASHMIR-XINJIANG BORDER REGION
2013-12-11T07:15:03.410000Z,12.0141,141.0965,35.0,4.2,mb,SOUTH OF MARIANA ISLANDS
2013-12-01T13:12:11.140000Z,-6.0995,149.8071,52.0,4.2,mb,"NEW BRITAIN REGION, P.N.G."
2013-05-13T17:23:38.140000Z,54.4042,162.1583,29.1,4.2,mb,NEAR EAST COAST OF KAMCHATKA
2013-12-22T19:25:00.940000Z,3.4764,127.1934,35.0,4.2,mb,"TALAUD ISLANDS, INDONESIA"
2013-05-14T13:12:14.500000Z,-33.653,-66.496,11.3,4.2,MW,"SAN LUIS PROVINCE, ARGENTINA"
2013-05-19T18:15:51.660000Z,52.2844,160.6711,24.0,4.2,mb,OFF EAST COAST OF KAMCHATKA
2013-05-07T18:09:17.100000Z,-8.6743,131.9338,10.0,4.2,mb,"TANIMBAR ISLANDS REG., INDONESIA"
2013-11-19T21:09:41.250000Z,29.3498,141.0791,67.0,4.2,mb,"SOUTHEAST OF HONSHU, JAPAN"
2013-05-26T08:12:51.100000Z,-36.1795,-99.7536,10.0,4.2,mb,SOUTHEAST OF EASTER ISLAND
2013-12-22T22:09:09.640000Z,-5.8599,127.8821,400.0,4.2,mb,BANDA SEA
2013-12-02T00:28:37.840000Z,-23.0632,-179.8582,550.0,4.2,mb,SOUTH OF FIJI ISLANDS
2013-12-01T18:45:53.960000Z,34.026,46.5545,10.0,4.2,mb,WESTERN IRAN
2013-05-26T05:33:56.550000Z,40.8494,75.2247,2.6,4.2,mb,KYRGYZSTAN-XINJIANG BORDER REG.
2013-05-26T04:37:12.750000Z,-21.2387,168.7417,10.0,4.2,mb,LOYALTY ISLANDS
2013-12-01T21:37:39.620000Z,-7.7823,104.3251,35.0,4.2,mb,"SOUTHWEST OF SUMATRA, INDONESIA"
2013-05-26T04:28:33.890000Z,-3.8228,141.4074,54.0,4.2,mb,"NEW GUINEA, PAPUA NEW GUINEA"
2013-12-01T19:26:01.150000Z,59.7732,-152.7992,93.6,4.2,mb,SOUTHERN ALASKA
2013-11-20T01:57:54.830000Z,34.9532,134.6403,13.8,4.2,mb,NEAR S. COAST OF WESTERN HONSHU
2013-12-12T00:13:25.700000Z,38.6818,74.7248,20.0,4.2,mb,TAJIKISTAN-XINJIANG BORDER REG.
2013-05-25T12:42:08.010000Z,42.7009,145.1922,60.7,4.2,mb,"HOKKAIDO, JAPAN REGION"
2013-11-20T19:46:28.610000Z,-17.8996,-175.0904,200.0,4.2,mb,TONGA ISLANDS
2013-05-09T05:25:06.580000Z,14.0814,-92.5893,20.3,4.2,mb,"NEAR COAST OF CHIAPAS, MEXICO"
2013-12-01T01:57:25.690000Z,17.4926,-101.495,29.9,4.2,mb,"NEAR COAST OF GUERRERO, MEXICO"
2013-12-21T06:56:05.090000Z,36.9447,70.8109,10.0,4.2,mb,"HINDU KUSH REGION, AFGHANISTAN"
2013-12-01T00:03:03.150000Z,11.7242,-87.2021,28.3,4.2,mb,NEAR COAST OF NICARAGUA
2013-12-21T06:11:58.000000Z,2.7167,128.4847,35.0,4.2,mb,"HALMAHERA, INDONESIA"
2013-12-12T01:00:19.710000Z,43.2423,147.6274,35.2,4.2,mb,KURIL ISLANDS
2013-05-09T04:29:47.410000Z,26.2631,126.8759,77.4,4.2,mb,"RYUKYU ISLANDS, JAPAN"
2013-11-21T21:13:30.210000Z,1.2777,124.3705,35.0,4.2,mb,"MINAHASSA PENINSULA, SULAWESI"
2013-12-22T04:01:38.740000Z,10.9196,-86.4504,10.0,4.2,mb,OFF COAST OF COSTA RICA
2013-05-09T16:28:50.300000Z,22.615,-11.8632,10.0,4.2,mb,MAURITANIA
2013-11-30T17:17:48.840000Z,36.7578,86.8436,10.0,4.2,mb,"SOUTHERN XINJIANG, CHINA"
2013-11-22T02:44:22.570000Z,49.1797,156.6287,6.9,4.2,ML,KURIL ISLANDS
2013-05-20T00:00:54.020000Z,52.1075,160.4646,17.7,4.2,ML,OFF EAST COAST OF KAMCHATKA
2013-11-22T03:33:37.350000Z,-23.8875,-67.0589,206.7,4.2,mb,CHILE-ARGENTINA BORDER REGION
2013-11-22T06:31:20.450000Z,-32.1989,-177.8236,24.0,4.2,mb,SOUTH OF KERMADEC ISLANDS
2013-12-21T07:25:35.510000Z,3.2488,-79.2686,4.9,4.2,mb,SOUTH OF PANAMA
2013-11-21T19:46:42.980000Z,7.762,124.455,3.0,4.2,mb,"MINDANAO, PHILIPPINES"
2013-12-21T08:30:45.860000Z,10.7229,-86.6621,23.0,4.2,mb,OFF COAST OF COSTA RICA
2013-12-21T10:53:22.650000Z,19.7696,-77.191,17.3,4.2,mb,CUBA REGION
2013-11-21T16:39:19.680000Z,-6.1165,146.8584,100.0,4.2,mb,"EASTERN NEW GUINEA REG., P.N.G."
2013-11-21T08:40:51.700000Z,-8.3036,-74.2804,147.0,4.2,mb,PERU-BRAZIL BORDER REGION
2013-12-01T02:39:17.960000Z,41.6873,-126.9312,11.0,4.2,MB,OFF COAST OF NORTHERN CALIFORNIA
2013-11-21T06:38:52.410000Z,45.753,26.6951,92.9,4.2,mb,ROMANIA
2013-12-01T02:46:08.760000Z,-17.1374,-172.95,41.0,4.2,mb,TONGA ISLANDS REGION
2013-12-21T20:42:12.960000Z,-2.1872,138.9016,29.0,4.2,mb,"IRIAN JAYA, INDONESIA"
2013-12-22T03:59:50.200000Z,16.655,-94.566,105.0,4.2,MD,"OAXACA, MEXICO"
2013-05-08T20:35:03.140000Z,-15.5232,-173.7863,0.0,4.2,mb,TONGA ISLANDS
2013-12-01T06:42:09.970000Z,37.3813,71.835,130.0,4.2,mb,AFGHANISTAN-TAJIKISTAN BORD REG.
2013-11-20T23:01:33.750000Z,-11.2693,162.4083,10.0,4.2,mb,SOLOMON ISLANDS
2013-12-01T08:22:24.390000Z,11.0874,-87.8131,13.4,4.2,ML,NEAR COAST OF NICARAGUA
2013-05-08T14:31:05.710000Z,-15.21,-172.9944,0.0,4.2,mb,SAMOA ISLANDS REGION
2013-05-13T23:36:36.400000Z,44.3926,147.997,10.0,4.2,None,KURIL ISLANDS
2013-12-23T08:23:47.580000Z,-6.7706,128.0355,309.0,4.2,mb,BANDA SEA
2013-12-02T21:10:37.230000Z,46.8877,152.2707,100.0,4.2,mb,KURIL ISLANDS
2013-05-26T19:36:14.910000Z,17.1354,-96.6923,70.6,4.2,mb,"OAXACA, MEXICO"
2013-11-17T21:51:36.950000Z,21.727,145.0501,35.0,4.2,mb,MARIANA ISLANDS REGION
2013-12-25T13:50:48.050000Z,37.4461,71.6022,35.0,4.2,mb,AFGHANISTAN-TAJIKISTAN BORD REG.
2013-05-06T21:07:02.000000Z,25.0703,96.5812,10.0,4.2,mb,MYANMAR
2013-05-19T01:25:57.500000Z,16.022,-96.466,57.5,4.2,MD,"OAXACA, MEXICO"
2013-12-25T13:06:05.220000Z,-9.8881,119.2049,46.0,4.2,mb,"SUMBA REGION, INDONESIA"
2013-11-17T21:27:52.850000Z,-60.3366,-47.5509,10.0,4.2,mb,SCOTIA SEA
2013-05-28T12:51:03.200000Z,45.0722,40.9619,0.0,4.2,mb,UKRAINE-MOLDOVA-SW RUSSIA REGION
2013-11-18T00:26:11.300000Z,-60.1067,-46.4102,10.0,4.2,mb,SCOTIA SEA
2013-11-18T07:18:30.900000Z,-5.4941,151.7146,57.0,4.2,mb,"NEW BRITAIN REGION, P.N.G."
2013-11-18T02:13:57.000000Z,-60.3936,-44.0729,0.0,4.2,mb,SCOTIA SEA
2013-05-06T22:47:45.560000Z,-3.5984,68.2809,12.0,4.2,mb,CHAGOS ARCHIPELAGO REGION
2013-12-04T00:13:07.760000Z,-25.496,-68.893,103.5,4.2,mb,CHILE-ARGENTINA BORDER REGION
2013-12-03T23:55:07.900000Z,56.0571,160.9466,145.2,4.2,mb,"KAMCHATKA PENINSULA, RUSSIA"
2013-12-24T17:49:43.100000Z,40.2268,76.8745,0.4,4.2,mb,KYRGYZSTAN-XINJIANG BORDER REG.
2013-12-03T16:18:23.480000Z,16.6096,-105.224,35.0,4.2,mb,"OFF COAST OF MICHOACAN, MEXICO"
2013-11-17T20:45:09.740000Z,-60.0787,-46.8783,10.0,4.2,mb,SCOTIA SEA
2013-12-10T16:41:28.140000Z,-3.7346,151.2873,35.0,4.2,mb,"NEW IRELAND REGION, P.N.G."
2013-05-15T00:44:15.360000Z,39.728,72.3877,31.1,4.2,mb,KYRGYZSTAN
2013-12-25T19:48:50.330000Z,-15.308,-172.4725,0.0,4.2,mb,SAMOA ISLANDS REGION
2013-11-17T17:14:01.900000Z,17.798,-74.196,0.0,4.2,MD,HAITI REGION
2013-05-06T20:47:18.180000Z,-16.5848,-175.2524,0.0,4.2,mb,TONGA ISLANDS
2013-11-17T15:46:22.970000Z,-40.5505,176.8814,13.2,4.2,ML,"NORTH ISLAND, NEW ZEALAND"
2013-12-04T02:17:03.160000Z,-24.6484,179.9145,500.0,4.2,mb,SOUTH OF FIJI ISLANDS
2013-11-17T15:45:17.630000Z,-2.9645,129.2191,28.0,4.2,mb,"SERAM, INDONESIA"
2013-11-17T15:25:45.170000Z,-60.7917,-44.5075,0.0,4.2,mb,SCOTIA SEA
2013-05-06T20:46:56.290000Z,10.353,122.172,33.0,4.2,mb,"PANAY, PHILIPPINES"
2013-12-25T21:47:38.480000Z,42.8209,145.3545,51.9,4.2,mb,"HOKKAIDO, JAPAN REGION"
2013-11-17T14:53:21.960000Z,-60.131,-44.0744,10.0,4.2,mb,SCOTIA SEA
2013-05-18T16:54:54.250000Z,52.1172,160.575,29.3,4.2,mb,OFF EAST COAST OF KAMCHATKA
2013-05-29T04:24:36.780000Z,14.5301,-89.1096,10.1,4.2,mb,GUATEMALA
2013-12-26T00:55:26.060000Z,5.8098,-77.6736,9.1,4.2,mb,NEAR WEST COAST OF COLOMBIA
2013-11-17T13:57:04.170000Z,37.0532,71.705,35.0,4.2,mb,AFGHANISTAN-TAJIKISTAN BORD REG.
2013-12-24T10:58:56.980000Z,2.2443,124.4881,10.0,4.2,mb,CELEBES SEA
2013-05-07T01:53:30.170000Z,20.6844,120.0882,25.0,4.2,mb,PHILIPPINE ISLANDS REGION
2013-05-19T16:41:54.860000Z,-33.6368,179.2358,33.0,4.2,ML,SOUTH OF KERMADEC ISLANDS
2013-12-10T21:49:59.450000Z,0.5444,125.3405,83.1,4.2,mb,NORTHERN MOLUCCA SEA
2013-12-23T21:19:21.590000Z,-55.834,-168.5368,10.0,4.2,mb,SOUTH PACIFIC OCEAN
2013-11-18T16:41:30.760000Z,-7.5817,128.7348,151.0,4.2,mb,BANDA SEA
2013-11-18T17:34:43.430000Z,57.4426,120.7999,10.0,4.2,mb,"SOUTHEASTERN SIBERIA, RUSSIA"
2013-05-27T07:21:09.300000Z,53.31,142.63,10.0,4.2,mb,"SAKHALIN, RUSSIA"
2013-12-10T21:21:59.740000Z,-21.26,-178.9425,600.0,4.2,mb,FIJI ISLANDS REGION
2013-12-03T03:41:51.760000Z,1.8892,127.456,112.0,4.2,mb,"HALMAHERA, INDONESIA"
2013-11-19T00:15:21.230000Z,-11.8675,14.7391,10.0,4.2,mb,ANGOLA
2013-05-28T00:40:31.180000Z,51.9537,160.5253,27.8,4.2,mb,OFF EAST COAST OF KAMCHATKA
2013-11-19T00:40:31.960000Z,-11.6335,113.5619,35.0,4.2,mb,"SOUTH OF JAVA, INDONESIA"
2013-12-23T13:39:26.350000Z,36.1161,-118.0634,5.2,4.2,MW,CENTRAL CALIFORNIA
2013-05-27T01:42:32.970000Z,-19.1302,-175.5847,0.0,4.2,mb,TONGA ISLANDS
2013-05-07T08:59:32.390000Z,15.2643,96.2009,28.0,4.2,mb,NEAR SOUTH COAST OF MYANMAR
2013-05-07T09:25:28.360000Z,-2.9746,149.0885,10.0,4.2,mb,"NEW IRELAND REGION, P.N.G."
2013-05-07T09:53:22.370000Z,37.6207,71.8418,113.0,4.2,mb,AFGHANISTAN-TAJIKISTAN BORD REG.
2013-05-19T08:22:37.690000Z,-45.3182,167.3956,15.4,4.2,mb,"SOUTH ISLAND, NEW ZEALAND"
2013-05-27T08:42:10.840000Z,-9.3556,120.1089,61.0,4.2,mb,"SUMBA REGION, INDONESIA"
2013-11-18T16:09:21.360000Z,12.921,122.766,19.0,4.2,mb,"LUZON, PHILIPPINES"
2013-11-18T13:15:03.210000Z,42.8666,21.0173,6.8,4.2,mb,NORTHWESTERN BALKAN REGION
2013-12-24T03:57:14.720000Z,36.4904,70.3159,204.0,4.2,mb,"HINDU KUSH REGION, AFGHANISTAN"
2013-05-27T17:04:20.290000Z,36.7725,5.3111,18.0,4.2,mb,NORTHERN ALGERIA
2013-05-14T19:17:37.060000Z,13.138,120.517,21.0,4.2,mb,"MINDORO, PHILIPPINES"
2013-05-27T19:58:41.530000Z,12.966,124.865,14.0,4.2,mb,"SAMAR, PHILIPPINES"
2013-11-18T10:36:22.130000Z,-43.5986,172.6453,16.8,4.2,mb,"SOUTH ISLAND, NEW ZEALAND"
2013-12-24T07:35:53.740000Z,-20.0311,-68.0583,165.8,4.2,mb,CHILE-BOLIVIA BORDER REGION
2013-11-18T08:43:09.640000Z,13.3809,-92.5092,32.0,4.2,mb,"OFF COAST OF CHIAPAS, MEXICO"
2013-12-10T21:14:40.120000Z,-28.9945,61.4042,11.0,4.2,mb,SOUTHWEST INDIAN RIDGE
2013-12-03T10:57:08.720000Z,19.8388,122.4303,36.0,4.2,mb,PHILIPPINE ISLANDS REGION
2013-12-10T21:09:08.080000Z,5.6141,126.0972,105.1,4.2,mb,"MINDANAO, PHILIPPINES"
2013-12-10T18:12:30.450000Z,-11.3606,118.638,26.0,4.2,mb,"SOUTH OF SUMBAWA, INDONESIA"
2013-11-18T08:22:51.110000Z,-60.2996,-44.2051,10.0,4.2,mb,SCOTIA SEA
2013-05-27T22:43:18.130000Z,-22.209,-68.7157,129.4,4.2,mb,NORTHERN CHILE
2013-11-22T07:32:49.370000Z,10.138,124.18,3.0,4.2,mb,"LEYTE, PHILIPPINES"
2013-11-22T10:09:59.690000Z,34.4562,45.4572,15.0,4.2,mb,IRAN-IRAQ BORDER REGION
2013-12-10T11:59:42.240000Z,11.6512,-86.9545,53.3,4.2,mb,NEAR COAST OF NICARAGUA
2013-05-21T03:27:18.070000Z,52.1529,160.6649,13.2,4.2,mb,OFF EAST COAST OF KAMCHATKA
2013-12-18T02:08:44.830000Z,-24.065,179.874,526.0,4.2,mb,SOUTH OF FIJI ISLANDS
2013-12-18T01:08:45.580000Z,37.3613,78.7487,10.0,4.2,mb,"SOUTHERN XINJIANG, CHINA"
2013-11-25T05:53:01.480000Z,23.9836,122.4243,24.8,4.2,mb,TAIWAN REGION
2013-05-13T06:18:30.590000Z,-34.4827,-71.6058,51.5,4.2,MW,NEAR COAST OF CENTRAL CHILE
2013-11-28T22:46:37.750000Z,3.8348,92.5366,35.0,4.2,mb,OFF W COAST OF NORTHERN SUMATRA
2013-11-25T06:41:12.900000Z,-30.799,77.9206,0.0,4.2,mb,MID-INDIAN RIDGE
2013-05-21T03:32:40.860000Z,52.333,160.7396,9.2,4.2,mb,OFF EAST COAST OF KAMCHATKA
2013-11-28T23:49:34.550000Z,35.0467,23.0861,5.0,4.2,mb,"CRETE, GREECE"
2013-05-11T07:47:57.600000Z,11.5565,-87.3968,43.3,4.2,mb,NEAR COAST OF NICARAGUA
2013-12-17T17:58:54.350000Z,20.486,146.9042,10.0,4.2,mb,MARIANA ISLANDS REGION
2013-05-22T05:37:29.580000Z,52.2105,160.7497,57.3,4.2,ML,OFF EAST COAST OF KAMCHATKA
2013-11-28T06:34:29.710000Z,-12.4031,166.8161,250.0,4.2,mb,SANTA CRUZ ISLANDS
2013-12-17T07:21:11.530000Z,40.4776,78.9179,10.0,4.2,mb,"SOUTHERN XINJIANG, CHINA"
2013-11-25T14:36:47.000000Z,36.116,70.8538,102.0,4.2,mb,"HINDU KUSH REGION, AFGHANISTAN"
2013-12-18T05:05:04.620000Z,20.7237,146.6287,37.0,4.2,mb,MARIANA ISLANDS REGION
2013-05-11T05:45:30.930000Z,26.4748,57.723,10.0,4.2,mb,SOUTHERN IRAN
2013-05-09T20:12:07.480000Z,35.9946,21.9543,26.4,4.2,mb,CENTRAL MEDITERRANEAN SEA
2013-05-23T02:33:17.280000Z,52.1932,160.6798,24.6,4.2,mb,OFF EAST COAST OF KAMCHATKA
2013-12-13T10:36:26.200000Z,40.3846,78.8771,10.0,4.2,mb,"SOUTHERN XINJIANG, CHINA"
2013-11-29T05:38:07.770000Z,-33.3297,-73.009,5.0,4.2,mb,OFF COAST OF CENTRAL CHILE
2013-12-13T12:47:38.050000Z,11.0638,-85.8488,81.3,4.2,mb,NICARAGUA
2013-11-24T19:19:03.640000Z,18.048,119.295,34.0,4.2,mb,PHILIPPINE ISLANDS REGION
2013-12-13T13:32:46.400000Z,14.4351,145.3152,100.0,4.2,mb,MARIANA ISLANDS
2013-11-29T03:28:39.620000Z,-9.1499,124.045,110.6,4.2,mb,TIMOR REGION
2013-05-23T01:28:39.500000Z,1.82,126.98,11.0,4.2,MLv,NORTHERN MOLUCCA SEA
2013-12-18T07:02:33.200000Z,-8.6038,105.6665,35.0,4.2,mb,"SOUTH OF JAVA, INDONESIA"
2013-05-22T19:34:50.310000Z,16.5538,-98.4245,28.0,4.2,mb,"NEAR COAST OF GUERRERO, MEXICO"
2013-05-22T19:31:01.260000Z,-3.3293,102.3984,35.0,4.2,mb,"SOUTHERN SUMATRA, INDONESIA"
2013-05-21T02:04:47.980000Z,52.2089,160.8789,60.2,4.2,ML,OFF EAST COAST OF KAMCHATKA
2013-05-13T07:07:10.170000Z,-28.6737,-67.2692,140.1,4.2,mb,"LA RIOJA PROVINCE, ARGENTINA"
